date;QCOM
2008-08-05;38.69072341918945
2008-08-06;38.572696685791016
2008-08-07;38.44773864746094
2008-08-08;38.78096008300781
2008-08-11;37.78125762939453
2008-08-12;37.63544464111328
2008-08-13;38.454673767089844
2008-08-14;39.12114715576172
2008-08-15;39.135040283203125
2008-08-18;38.41998291015625
2008-08-19;38.038116455078125
2008-08-20;38.149192810058594
2008-08-21;37.98258972167969
2008-08-22;38.46855545043945
2008-08-25;37.406349182128906
2008-08-26;37.14253234863281
2008-08-27;37.6578254699707
2008-08-28;37.58122253417969
2008-08-29;36.66206741333008
2008-09-02;35.6314811706543
2008-09-03;34.30147933959961
2008-09-04;33.80012512207031
2008-09-05;33.19430923461914
2008-09-08;32.22642135620117
2008-09-09;31.759878158569336
2008-09-10;32.53975296020508
2008-09-11;34.183101654052734
2008-09-12;33.3683967590332
2008-09-15;32.60242462158203
2008-09-16;33.3683967590332
2008-09-17;31.293315887451172
2008-09-18;32.51887130737305
2008-09-19;33.93940353393555
2008-09-22;32.00358581542969
2008-09-23;31.968772888183594
2008-09-24;31.537031173706055
2008-09-25;32.40746307373047
2008-09-26;31.920013427734375
2008-09-29;27.769861221313477
2008-09-30;29.92154312133789
2008-10-01;28.911853790283203
2008-10-02;28.25033950805664
2008-10-03;28.459228515625
2008-10-06;28.013574600219727
2008-10-07;27.282428741455078
2008-10-08;28.598487854003906
2008-10-09;27.630586624145508
2008-10-10;27.143163681030273
2008-10-13;29.454988479614258
2008-10-14;28.07624626159668
2008-10-15;25.283939361572266
2008-10-16;27.080490112304688
2008-10-17;27.67933464050293
2008-10-20;28.05535316467285
2008-10-21;25.506772994995117
2008-10-22;24.8173885345459
2008-10-23;24.559749603271484
2008-10-24;24.364776611328125
2008-10-27;23.661479949951172
2008-10-28;27.094406127929688
2008-10-29;26.405038833618164
2008-10-30;27.658445358276367
2008-10-31;26.64179039001465
2008-11-03;25.903675079345703
2008-11-04;26.432893753051758
2008-11-05;24.490116119384766
2008-11-06;23.013883590698242
2008-11-07;24.831317901611328
2008-11-10;24.587610244750977
2008-11-11;24.42047882080078
2008-11-12;22.679645538330078
2008-11-13;24.246402740478516
2008-11-14;22.937286376953125
2008-11-17;22.039016723632812
2008-11-18;22.150428771972656
2008-11-19;20.897022247314453
2008-11-20;20.33995819091797
2008-11-21;21.008441925048828
2008-11-24;22.85373306274414
2008-11-25;22.763206481933594
2008-11-26;23.292409896850586
2008-11-28;23.375978469848633
2008-12-01;20.862211227416992
2008-12-02;21.266088485717773
2008-12-03;21.098960876464844
2008-12-04;20.945772171020508
2008-12-05;22.213102340698242
2008-12-08;23.348134994506836
2008-12-09;23.425085067749023
2008-12-10;24.117767333984375
2008-12-11;22.802377700805664
2008-12-12;23.732938766479492
2008-12-15;23.655988693237305
2008-12-16;25.230253219604492
2008-12-17;24.558557510375977
2008-12-18;23.87288475036621
2008-12-19;24.509586334228516
2008-12-22;24.35565757751465
2008-12-23;23.914865493774414
2008-12-24;23.900869369506836
2008-12-26;24.08978271484375
2008-12-29;23.858888626098633
2008-12-30;24.446619033813477
2008-12-31;25.0693359375
2009-01-02;25.922935485839844
2009-01-05;25.503137588500977
2009-01-06;25.99291229248047
2009-01-07;24.873414993286133
2009-01-08;24.68450164794922
2009-01-09;24.48859214782715
2009-01-12;24.390640258789062
2009-01-13;24.58655548095703
2009-01-14;23.620994567871094
2009-01-15;24.348655700683594
2009-01-16;25.202268600463867
2009-01-20;23.886873245239258
2009-01-21;25.097309112548828
2009-01-22;25.230253219604492
2009-01-23;25.587085723876953
2009-01-26;25.594079971313477
2009-01-27;24.929401397705078
2009-01-28;25.761999130249023
2009-01-29;24.579557418823242
2009-01-30;24.17374610900879
2009-02-02;24.691509246826172
2009-02-03;23.942848205566406
2009-02-04;23.66998291015625
2009-02-05;24.516576766967773
2009-02-06;25.412166595458984
2009-02-09;25.643056869506836
2009-02-10;24.502588272094727
2009-02-11;24.215723037719727
2009-02-12;24.86641502380371
2009-02-13;24.964372634887695
2009-02-17;24.29269027709961
2009-02-18;24.012815475463867
2009-02-19;23.676982879638672
2009-02-20;23.83789825439453
2009-02-23;22.935321807861328
2009-02-24;24.131765365600586
2009-02-25;23.8505802154541
2009-02-26;23.66079330444336
2009-02-27;23.499126434326172
2009-03-02;23.049245834350586
2009-03-03;23.5131778717041
2009-03-04;24.419958114624023
2009-03-05;24.342647552490234
2009-03-06;23.639705657958984
2009-03-09;23.196855545043945
2009-03-10;24.85578155517578
2009-03-11;24.848756790161133
2009-03-12;25.860986709594727
2009-03-13;25.832866668701172
2009-03-16;25.193191528320312
2009-03-17;26.226516723632812
2009-03-18;26.676389694213867
2009-03-19;26.458478927612305
2009-03-20;26.050762176513672
2009-03-23;27.28794288635254
2009-03-24;26.73261833190918
2009-03-25;27.063005447387695
2009-03-26;27.794063568115234
2009-03-27;27.372299194335938
2009-03-30;26.620159149169922
2009-03-31;27.351207733154297
2009-04-01;27.89246368408203
2009-04-02;29.038244247436523
2009-04-03;28.953903198242188
2009-04-06;28.581340789794922
2009-04-07;27.66753387451172
2009-04-08;28.272048950195312
2009-04-09;29.277240753173828
2009-04-13;28.735990524291992
2009-04-14;28.679758071899414
2009-04-15;28.750045776367188
2009-04-16;29.27022361755371
2009-04-17;28.806278228759766
2009-04-20;27.85732078552246
2009-04-21;28.307199478149414
2009-04-22;28.20174789428711
2009-04-23;28.630538940429688
2009-04-24;29.07339859008789
2009-04-27;30.3457088470459
2009-04-28;29.691978454589844
2009-04-29;30.28243637084961
2009-04-30;29.74820327758789
2009-05-01;29.98721694946289
2009-05-04;30.472232818603516
2009-05-05;30.570650100708008
2009-05-06;30.739343643188477
2009-05-07;29.76227569580078
2009-05-08;29.37565803527832
2009-05-11;29.467031478881836
2009-05-12;28.77113151550293
2009-05-13;28.061166763305664
2009-05-14;28.48995590209961
2009-05-15;28.623512268066406
2009-05-18;29.516252517700195
2009-05-19;29.76227569580078
2009-05-20;29.9239501953125
2009-05-21;29.305370330810547
2009-05-22;29.038244247436523
2009-05-26;30.430076599121094
2009-05-27;29.943115234375
2009-05-28;30.310089111328125
2009-05-29;30.761743545532227
2009-06-01;31.333364486694336
2009-06-02;30.987565994262695
2009-06-03;30.754684448242188
2009-06-04;31.96143341064453
2009-06-05;32.0390739440918
2009-06-08;32.01789474487305
2009-06-09;32.48366928100586
2009-06-10;32.51188278198242
2009-06-11;32.4483757019043
2009-06-12;32.497779846191406
2009-06-15;31.269853591918945
2009-06-16;30.662939071655273
2009-06-17;31.8203125
2009-06-18;31.954383850097656
2009-06-19;32.462501525878906
2009-06-22;31.333364486694336
2009-06-23;31.396879196166992
2009-06-24;31.947336196899414
2009-06-25;32.702430725097656
2009-06-26;32.596580505371094
2009-06-29;32.525997161865234
2009-06-30;31.897916793823242
2009-07-01;31.869707107543945
2009-07-02;31.53097152709961
2009-07-06;31.897916793823242
2009-07-07;30.825260162353516
2009-07-08;30.73351287841797
2009-07-09;30.387720108032227
2009-07-10;30.6558895111084
2009-07-13;31.269853591918945
2009-07-14;31.50979995727539
2009-07-15;32.504844665527344
2009-07-16;32.970603942871094
2009-07-17;33.45049285888672
2009-07-20;33.189369201660156
2009-07-21;33.859798431396484
2009-07-22;34.19147491455078
2009-07-23;33.45049285888672
2009-07-24;33.41519546508789
2009-07-27;32.80122756958008
2009-07-28;32.71654510498047
2009-07-29;32.638916015625
2009-07-30;32.82945251464844
2009-07-31;32.61068344116211
2009-08-03;33.14702224731445
2009-08-04;32.68126678466797
2009-08-05;32.32842254638672
2009-08-06;32.18022155761719
2009-08-07;32.44133377075195
2009-08-10;32.279014587402344
2009-08-11;32.0390739440918
2009-08-12;32.72360610961914
2009-08-13;32.87180709838867
2009-08-14;32.55424118041992
2009-08-17;31.72150993347168
2009-08-18;31.862638473510742
2009-08-19;32.26490783691406
2009-08-20;33.23172378540039
2009-08-21;33.372867584228516
2009-08-24;33.457542419433594
2009-08-25;33.161136627197266
2009-08-26;33.66400909423828
2009-08-27;33.465702056884766
2009-08-28;33.4444465637207
2009-08-31;32.877838134765625
2009-09-01;32.1199836730957
2009-09-02;32.16957473754883
2009-09-03;31.88626480102539
2009-09-04;32.38205337524414
2009-09-08;32.59451675415039
2009-09-09;32.736175537109375
2009-09-10;33.040748596191406
2009-09-11;33.012420654296875
2009-09-14;32.743263244628906
2009-09-15;32.40329360961914
2009-09-16;32.37496566772461
2009-09-17;31.88626480102539
2009-09-18;31.489635467529297
2009-09-21;31.78000259399414
2009-09-22;31.58170509338379
2009-09-23;31.32672691345215
2009-09-24;31.631288528442383
2009-09-25;31.65961456298828
2009-09-28;32.55912780761719
2009-09-29;32.226226806640625
2009-09-30;31.85792350769043
2009-10-01;30.243072509765625
2009-10-02;29.350650787353516
2009-10-05;29.704790115356445
2009-10-06;30.18640899658203
2009-10-07;29.874771118164062
2009-10-08;29.35773277282715
2009-10-09;29.53480339050293
2009-10-12;29.421491622924805
2009-10-13;29.244421005249023
2009-10-14;29.910184860229492
2009-10-15;30.066009521484375
2009-10-16;29.71895980834961
2009-10-19;29.7897891998291
2009-10-20;29.258581161499023
2009-10-21;29.329410552978516
2009-10-22;29.095680236816406
2009-10-23;28.826534271240234
2009-10-26;28.812376022338867
2009-10-27;29.039033889770508
2009-10-28;29.485218048095703
2009-10-29;29.938518524169922
2009-10-30;29.272748947143555
2009-11-02;29.61271858215332
2009-11-03;29.903108596801758
2009-11-04;29.46397590637207
2009-11-05;31.05758285522461
2009-11-06;31.093008041381836
2009-11-09;31.695032119750977
2009-11-10;31.41171646118164
2009-11-11;31.631288528442383
2009-11-12;31.765857696533203
2009-11-13;32.41746139526367
2009-11-16;32.233306884765625
2009-11-17;32.573272705078125
2009-11-18;32.21915054321289
2009-11-19;31.93584442138672
2009-11-20;31.942916870117188
2009-11-23;32.383705139160156
2009-11-24;32.39082336425781
2009-11-25;32.30550003051758
2009-11-27;31.985584259033203
2009-11-30;31.992691040039062
2009-12-01;32.035343170166016
2009-12-02;32.035343170166016
2009-12-03;31.729633331298828
2009-12-04;32.106441497802734
2009-12-07;31.914487838745117
2009-12-08;31.701194763183594
2009-12-09;31.829179763793945
2009-12-10;32.39082336425781
2009-12-11;31.921592712402344
2009-12-14;31.758073806762695
2009-12-15;31.907377243041992
2009-12-16;31.77229881286621
2009-12-17;31.502138137817383
2009-12-18;31.686975479125977
2009-12-21;32.28417205810547
2009-12-22;32.58987808227539
2009-12-23;32.668087005615234
2009-12-24;32.77473831176758
2009-12-28;32.888484954833984
2009-12-29;33.16575622558594
2009-12-30;33.3150520324707
2009-12-31;32.888484954833984
2010-01-04;33.37193298339844
2010-01-05;34.175296783447266
2010-01-06;33.841156005859375
2010-01-07;34.822265625
2010-01-08;35.17062759399414
2010-01-11;35.042659759521484
2010-01-12;34.473899841308594
2010-01-13;34.62320327758789
2010-01-14;34.38859176635742
2010-01-15;34.50233840942383
2010-01-19;35.06398391723633
2010-01-20;34.374366760253906
2010-01-21;34.18952560424805
2010-01-22;33.258174896240234
2010-01-25;33.35060119628906
2010-01-26;33.336387634277344
2010-01-27;33.55677032470703
2010-01-28;28.779191970825195
2010-01-29;27.86207389831543
2010-02-01;28.27442741394043
2010-02-02;27.911848068237305
2010-02-03;28.174894332885742
2010-02-04;27.136913299560547
2010-02-05;27.04448127746582
2010-02-08;26.667680740356445
2010-02-09;26.95206069946289
2010-02-10;26.610803604125977
2010-02-11;27.023160934448242
2010-02-12;27.61324119567871
2010-02-16;27.741207122802734
2010-02-17;28.032695770263672
2010-02-18;28.302860260009766
2010-02-19;28.146440505981445
2010-02-22;27.73410987854004
2010-02-23;27.399961471557617
2010-02-24;27.042905807495117
2010-02-25;26.5501766204834
2010-02-26;26.193138122558594
2010-03-01;25.393339157104492
2010-03-02;27.085756301879883
2010-03-03;27.628463745117188
2010-03-04;28.028364181518555
2010-03-05;27.67845916748047
2010-03-08;27.699886322021484
2010-03-09;27.621334075927734
2010-03-10;27.764150619506836
2010-03-11;27.92125129699707
2010-03-12;27.814151763916016
2010-03-15;27.756999969482422
2010-03-16;27.856975555419922
2010-03-17;27.778430938720703
2010-03-18;28.870994567871094
2010-03-19;28.59964370727539
2010-03-22;28.76388931274414
2010-03-23;28.93526268005371
2010-03-24;28.69961929321289
2010-03-25;30.127809524536133
2010-03-26;29.87074089050293
2010-03-29;29.820749282836914
2010-03-30;30.084976196289062
2010-03-31;29.963571548461914
2010-04-01;30.184940338134766
2010-04-05;30.370603561401367
2010-04-06;30.299196243286133
2010-04-07;30.5419921875
2010-04-08;30.277774810791016
2010-04-09;30.1135311126709
2010-04-12;30.156368255615234
2010-04-13;30.206350326538086
2010-04-14;30.420602798461914
2010-04-15;30.492013931274414
2010-04-16;30.52056121826172
2010-04-19;30.527713775634766
2010-04-20;30.913331985473633
2010-04-21;30.442014694213867
2010-04-22;28.085498809814453
2010-04-23;27.31426239013672
2010-04-26;27.214292526245117
2010-04-27;27.0786075592041
2010-04-28;27.721311569213867
2010-04-29;27.835552215576172
2010-04-30;27.621334075927734
2010-05-03;27.592763900756836
2010-05-04;26.850112915039062
2010-05-05;26.871524810791016
2010-05-06;26.185985565185547
2010-05-07;26.064590454101562
2010-05-10;26.68585968017578
2010-05-11;26.764408111572266
2010-05-12;27.25000762939453
2010-05-13;27.1071834564209
2010-05-14;26.635883331298828
2010-05-17;26.68585968017578
2010-05-18;26.21456527709961
2010-05-19;26.02889060974121
2010-05-20;25.41476058959961
2010-05-21;25.628999710083008
2010-05-24;25.47189712524414
2010-05-25;25.429040908813477
2010-05-26;25.041362762451172
2010-05-27;25.529560089111328
2010-05-28;25.529560089111328
2010-06-01;25.17776870727539
2010-06-02;25.859800338745117
2010-06-03;26.182870864868164
2010-06-04;25.342891693115234
2010-06-07;25.134695053100586
2010-06-08;25.321352005004883
2010-06-09;24.926498413085938
2010-06-10;25.149051666259766
2010-06-11;25.385969161987305
2010-06-14;24.97674560546875
2010-06-15;25.543909072875977
2010-06-16;25.184951782226562
2010-06-17;25.637243270874023
2010-06-18;25.622886657714844
2010-06-21;25.586992263793945
2010-06-22;25.536741256713867
2010-06-23;25.429040908813477
2010-06-24;24.97674560546875
2010-06-25;24.818805694580078
2010-06-28;24.43830108642578
2010-06-29;23.792171478271484
2010-06-30;23.576791763305664
2010-07-01;22.945011138916016
2010-07-02;23.23935890197754
2010-07-06;23.440385818481445
2010-07-07;23.964475631713867
2010-07-08;24.359325408935547
2010-07-09;24.344972610473633
2010-07-12;25.199308395385742
2010-07-13;25.809547424316406
2010-07-14;26.4915828704834
2010-07-15;26.47722625732422
2010-07-16;25.816722869873047
2010-07-19;26.398250579833984
2010-07-20;26.383892059326172
2010-07-21;25.96031951904297
2010-07-22;28.078208923339844
2010-07-23;28.056673049926758
2010-07-26;28.17153549194336
2010-07-27;28.157176971435547
2010-07-28;27.826932907104492
2010-07-29;27.841285705566406
2010-07-30;27.338743209838867
2010-08-02;27.826932907104492
2010-08-03;27.611547470092773
2010-08-04;27.590015411376953
2010-08-05;27.64026641845703
2010-08-06;27.747962951660156
2010-08-09;28.537687301635742
2010-08-10;28.55921745300293
2010-08-11;28.2576904296875
2010-08-12;27.45361328125
2010-08-13;27.245405197143555
2010-08-16;27.740774154663086
2010-08-17;28.099742889404297
2010-08-18;28.02794647216797
2010-08-19;27.360279083251953
2010-08-20;27.93461799621582
2010-08-23;27.66897964477539
2010-08-24;27.31002426147461
2010-08-25;27.750154495239258
2010-08-26;27.620283126831055
2010-08-27;27.880027770996094
2010-08-30;27.627504348754883
2010-08-31;27.634706497192383
2010-09-01;28.57270622253418
2010-09-02;28.875749588012695
2010-09-03;29.135507583618164
2010-09-07;29.272602081298828
2010-09-08;29.525129318237305
2010-09-09;29.510696411132812
2010-09-10;29.164365768432617
2010-09-13;29.58285903930664
2010-09-14;29.662216186523438
2010-09-15;30.289955139160156
